,X1,X2,S
639,0.2500072749950065,0.2695485736875203,M
640,0.6804710950223907,0.608508867337817,M
641,0.47243696351048514,0.7736052085974034,M
642,0.22849541701561016,0.7435812804896558,M
643,0.5063394675444537,0.9551862067448006,M
644,0.2721456356562739,0.014297096477283167,M
645,0.09830550598892307,0.2739884517063068,M
646,0.7839681062550043,0.11299914025797075,M
647,0.26745667655511207,0.12401577167612898,M
648,0.1801808839212793,0.14918435526123108,M
649,0.17260478686961223,0.5026799935019457,M
650,0.2554124108171769,0.46360235453941234,M
651,0.911918737993216,0.8845036978777308,F
652,0.19980979882027794,0.96081297317099,F
653,0.26275791755350997,0.7875474513348055,M
654,0.9863028124326082,0.9242258376596225,M
655,0.9804551336273647,0.657642953229254,M
656,0.28019355395346934,0.4229868636859173,M
657,0.5075531522104283,0.23905999313680826,M
658,0.9639580833312864,0.07725739822711308,M
659,0.2394941935447673,0.8157228014382814,F
660,0.8335566196324073,0.3374206783457504,M
661,0.9747092274704388,0.522762889678005,M
662,0.10793462424348987,0.5785128543888641,F
663,0.3780081377995048,0.2227629296760949,F
664,0.44616808770184047,0.7052718051125433,M
665,0.28852202321528975,0.4199973758343323,M
666,0.5103404104977708,0.15325526478353857,M
667,0.8538349127855974,0.3450196627368165,M
668,0.005197230439498268,0.016373521191100915,M
669,0.9394622323573024,0.41672088323855483,M
670,0.5763457902966005,0.27915754225702205,M
671,0.12878249103930461,0.9605998591166582,M
672,0.4592715211921191,0.4339169487952602,F
673,0.674824159320707,0.32052469324976296,M
674,0.2149475672714699,0.18384615435218288,M
675,0.1642013230391851,0.44500568029683163,M
676,0.03494403677957647,0.3972957343616512,M
677,0.735016121760736,0.7572749507791674,M
678,0.9384752977289094,0.010069099938449178,F
679,0.6577375730567487,0.8599636616373126,F
680,0.43501040316616835,0.8423721479853229,M
681,0.8958204061651144,0.6567114788635091,M
682,0.5372661964960135,0.34517592482675885,M
683,0.27708090782747186,0.9936467142880586,F
684,0.2934508964175405,0.30013272016826686,F
685,0.2630791557476948,0.9753090331536256,M
686,0.644190228060331,0.16934314430444153,M
687,0.8853329565587496,0.6663683755040075,M
688,0.9557469137262155,0.06873541801452365,M
689,0.9583630335752841,0.9775395579649621,M
690,0.19970040170463454,0.44153043723681884,M
691,0.489406470103383,0.022814309922824738,M
692,0.6046875886613136,0.6896405173331254,M
693,0.9461809051331455,0.9429829824208299,M
694,0.4980483928335002,0.41371706038837697,M
695,0.7587948716800166,0.549761947066539,M
696,0.5671737539914887,0.027455378481939796,M
697,0.11456374495314026,0.04004598589402597,M
698,0.136470911341381,0.60975179294368,M
699,0.2916107235292301,0.34462303123842153,M
700,0.0890892574172466,0.8383932275054963,M
701,0.6399947407187132,0.9714954518850457,M
702,0.31916128259182786,0.11005680678051011,M
703,0.3867747354258969,0.31477888900197926,F
704,0.5772185967677179,0.8543768299906889,M
705,0.9133750471922724,0.062335034072404594,M
706,0.5569984599583088,0.5492781882678823,M
707,0.6236955603337163,0.07635793989206474,M
708,0.9831853929348255,0.4579985080165194,M
709,0.023285509820379247,0.2882111808050988,M
710,0.6493003988366766,0.5866294918675033,F
711,0.8178402750970196,0.4272592128349316,M
712,0.5625364493953663,0.4636026219970105,F
713,0.5017166838697943,0.1663079518111713,M
714,0.17021926448286473,0.6651492801390531,M
715,0.4549846407188317,0.3448393438393842,M
716,0.4608911569723967,0.3656393001755802,M
717,0.16601136617329182,0.7282852315501391,M
718,0.7567595002443686,0.8612586948597303,F
719,0.22381492066549946,0.7227147997746639,M
720,0.8517851277982433,0.38775810339880123,M
721,0.058946130976789246,0.9404039619466599,M
722,0.1662575181575554,0.13194822608165857,F
723,0.1323881981042344,0.5613756704689765,M
724,0.44900065140276635,0.26214502240652937,F
725,0.5405953075173755,0.5232954796076578,M
726,0.4864689076594997,0.8280532376195956,M
727,0.6019902426467088,0.5994364474570942,F
728,0.9586576125375457,0.41896627508905215,M
729,0.781561765882047,0.6611170145171205,F
730,0.40839487558188703,0.25121398583705734,M
731,0.24288586970939485,0.6115088390182717,M
732,0.8733602364679992,0.7511823804097911,M
733,0.7921558160839552,0.12865608083150237,M
734,0.8805478924137697,0.7553966259869184,M
735,0.7105808534237429,0.3227205682543174,M
736,0.12046938360060244,0.4349738926147513,M
737,0.9121766275210442,0.13601237908341834,M
738,0.18481115831824502,0.02376937239403143,M
739,0.6576341440329264,0.6522581690135835,M
740,0.5929970473272731,0.2109706097808003,F
741,0.9498552164720262,0.5283151427068864,M
742,0.09127638991054254,0.15019613912992347,M
743,0.003282423680933122,0.4667950950244766,F
744,0.8392116102110994,0.9981329895043664,M
745,0.5605497351015624,0.5856981918058126,F
746,0.32527748761302766,0.48511300624091924,M
747,0.2975206630862447,0.08704658032162449,F
748,0.9944836534988846,0.07398593582240043,M
749,0.707100209460161,0.22060216218827122,M
750,0.7127249214665017,0.8732728219677961,M
751,0.7847389429517544,0.13906093147080723,M
752,0.6654504298623001,0.0966433379002466,M
753,0.5842034486692719,0.247419840555809,M
754,0.982030286275492,0.22198151625908824,M
755,0.33020720252569025,0.3605184565774996,F
756,0.9652573771508565,0.03832590425167204,M
757,0.3094715515516667,0.8398701332212813,M
758,0.4167372996063258,0.308097878890664,M
759,0.4352208287278879,0.20034206127101295,F
760,0.9849915062542385,0.9549187080296418,M
761,0.7127040029515173,0.15489766341706945,M
762,0.6761135365491692,0.2738884188419528,M
763,0.40175203372177515,0.812136442887969,M
764,0.795536735439895,0.5089898810823146,M
765,0.2639110493513095,0.19833908054503635,M
766,0.8494676269289044,0.7705880266228544,M
767,0.5541532132908029,0.9463261229433353,M
768,0.24824672981668472,0.6083127417988751,M
769,0.9338326621757629,0.28831042956910846,M
770,0.5021219813106085,0.8630141663581471,M
771,0.2697660894261976,0.9827177100980731,M
772,0.9541814379293908,0.920947189735689,M
773,0.9819717996292245,0.32189639427213357,F
774,0.8405073276323364,0.46321361898744606,M
775,0.5547689570503744,0.18069353205685068,M
776,0.04898681514839898,0.6608634379223175,F
777,0.5551237424923284,0.13898121415806708,M
778,0.40209070918961454,0.8137576939535747,M
779,0.8192175897219917,0.22398624035229064,M
780,0.09022352262589484,0.756060315782053,M
781,0.38225342872041124,0.8943329766103169,M
782,0.9556887583084214,0.6519842807928672,M
783,0.5212997970866797,0.9748281599715523,M
784,0.6487416229875081,0.9320746049424664,M
785,0.8840248171550337,0.347554633517544,M
786,0.8448955910558685,0.9687592919829706,M
787,0.5552665720700105,0.15876896403545027,M
788,0.634332959608368,0.742655078549029,M
789,0.558779334397511,0.6630054382524326,F
790,0.033275999218536634,0.5029037687995622,M
791,0.7695594754951224,0.7759245150595782,F
792,0.39402709141685144,0.0716046830363608,F
793,0.2604963206106685,0.48805531300454685,M
794,0.2002592367247864,0.13803023350257737,F
795,0.5523134295425102,0.283377865251237,M
796,0.10919514142245679,0.18796628107341573,M
797,0.7574467005445713,0.1529873348158587,M
798,0.499028179010088,0.061936720409177526,M
799,0.39660990335381685,0.4595713082994529,M
800,0.07187945871228651,0.6816099620590642,M
801,0.8434047176672748,0.16570251161649674,M
802,0.29482428764688495,0.7037155501151564,F
803,0.08598468991851393,0.008789958192063518,M
804,0.1500894043088573,0.819544344114589,M
805,0.3416248357801185,0.6766860418068108,M
806,0.4754624209264716,0.9631120406056312,M
807,0.16920889917080462,0.8444563279759956,F
808,0.5794346863171126,0.19345370834663977,M
809,0.9850733075434868,0.40878076346845416,M
810,0.510932534602222,0.8028162494238896,M
811,0.12999064367820623,0.5615721150803774,F
812,0.5301069204119405,0.1901216767251419,M
813,0.17805794145012865,0.7432450923060955,M
814,0.8084108111237576,0.7558349886290857,M
815,0.9522087462116375,0.9284147566198032,F
816,0.7156442405881925,0.7068831501899593,M
817,0.3387284919096558,0.9254206311052016,M
818,0.4502371866599565,0.2958056943825287,M
819,0.43277507430498907,0.27471108346048145,M
820,0.8780876070906355,0.9821833503662932,M
821,0.9811734586511777,0.9879635533004736,M
822,0.7934816980692919,0.08551887113174073,M
823,0.7120236224795161,0.6185139924521104,M
824,0.5518079891050535,0.2997921170755744,M
825,0.14974939080397243,0.9681476863432055,M
826,0.03668255253202524,0.6423422960475967,F
827,0.24996694049245116,0.07887802118192655,M
828,0.8383160218071777,0.8516265797611803,M
829,0.14118045800646306,0.5732835273555601,M
830,0.8916196296495374,0.36168515148908664,F
831,0.7590293382186081,0.4262812775567447,M
832,0.8838205303215866,0.17531088945713358,M
833,0.18374395269116606,0.3838409054322103,M
834,0.4304386487509657,0.049652318400005946,M
835,0.2789932968848502,0.57186620837563,M
836,0.6594934444663327,0.3525099883614151,F
837,0.01163138344443404,0.9025220429037025,M
838,0.3720184948358437,0.740815806358476,M
839,0.46672615752043833,0.4239938769949585,M
840,0.5806893118050066,0.5211305914539283,M
841,0.7473386094784793,0.5559695779662537,F
842,0.5790643269890875,0.624422423679602,M
843,0.42546903125618085,0.10987846002743351,F
844,0.7180171420951997,0.11471085833808181,M
845,0.35527666853928475,0.5856023835075399,M
846,0.46968653350005296,0.2224017029616837,F
847,0.26419907335244674,0.2854118506074299,M
848,0.19930176078973383,0.7195937059323382,M
849,0.9550292588083169,0.634902526203876,M
850,0.10100695907903579,0.8859224705158093,M
851,0.7489783328171448,0.8360917065249064,F
852,0.8537215703721982,0.4451993145616734,M
853,0.6457191867555825,0.6391546651254587,M
854,0.055953713305548325,0.251749251480186,M
855,0.9516527264653342,0.7914051506388002,M
856,0.5291981346500405,0.5676285664966102,F
857,0.856601271067624,0.5692106471225872,M
858,0.8958689006592235,0.6475520786026581,F
859,0.19976715455113858,0.06541604920164967,M
860,0.9542143307849007,0.2767047290747294,M
861,0.6735056340192304,0.16265199988275159,F
862,0.35204798377010005,0.5932268043439389,M
863,0.7090091603029305,0.6465355739286188,M
864,0.6933023414699285,0.7945189302019474,M
865,0.2041635521661307,0.7844935640954905,M
866,0.32847295136086174,0.2577465491841304,M
867,0.9330103197518643,0.5471504364819102,M
868,0.6183550684172932,0.7578092066888996,M
869,0.21250652005309434,0.5294874632574947,M
870,0.8760792169727583,0.720337406812402,M
871,0.3643454156295999,0.848357285556504,M
872,0.7512217823823343,0.6867702510350453,F
873,0.26351879409637513,0.8844755320791409,M
874,0.11321660321402482,0.9723575729956495,M
875,0.7505854383445998,0.6672197821696229,M
876,0.8768371145357737,0.3298836080142584,M
877,0.8104049941430735,0.34932158419519665,M
878,0.3014596060204663,0.4210322729798026,M
879,0.7313774295879333,0.5473165858673068,M
880,0.7235316165886827,0.511834436288903,M
881,0.8374646295770195,0.01668256187137196,M
882,0.4721404050679857,0.7333312263968013,M
883,0.023822135635539032,0.6663743168399748,M
884,0.8504167574821527,0.22186464470633294,M
885,0.26586449492227426,0.5357049892945248,F
886,0.680737467068976,0.4595051412022252,M
887,0.6570166249808003,0.31119385394595844,M
888,0.07557366725404913,0.7458323210057521,F
889,0.9059921163429647,0.0176287922910201,M
890,0.2769138956595576,0.3004409985188501,F
891,0.5393963900507819,0.7367605432118539,M
892,0.07995328703903615,0.4743472881977563,M
893,0.4618976479489043,0.08864475038545805,F
894,0.5793683986760783,0.7825035090565089,M
895,0.5231536711121033,0.7240659456984081,M
896,0.9371954399807572,0.5677002298657658,F
897,0.5161961398007501,0.5373558294688394,M
898,0.8322841818477749,0.9309335594657071,M
899,0.07200257544032451,0.7345954840587254,F
900,0.001071928238662867,0.7396676424860876,F
901,0.8811876965534756,0.5728578106084392,F
902,0.8809052487856608,0.045675239554410774,M
903,0.045260233478213174,0.7072615640455211,F
904,0.948390960429186,0.40577263699602617,M
905,0.574078410203683,0.871509090466999,M
906,0.3191207065720848,0.7559036781447186,M
907,0.4672523021205224,0.10772593529396923,M
908,0.7216805528920792,0.18177848540804598,F
909,0.32121603660531706,0.9849154150590247,M
910,0.27020840334216556,0.06239738192164357,M
911,0.9796684309099453,0.7100335338356986,M
912,0.8755660287700779,0.8116031812426778,M
913,0.5984042801465295,0.021867784599743922,M
914,0.12113964378300535,0.9520406570375153,M
915,0.8676582533290923,0.9884924243217417,M
916,0.3934467119527464,0.3303239368378038,M
917,0.21890905287220808,0.7630521177096911,M
918,0.8846297532352615,0.26873739196671376,F
919,0.24426464336649578,0.6694867470247389,F
920,0.903907216861221,0.5057134186283204,M
921,0.7488094154044798,0.51898367527269,M
922,0.6429662327316268,0.9399676078627184,M
923,0.8221350205817262,0.48420159765197957,M
924,0.657349429957866,0.9571861316511688,F
925,0.3783870916427827,0.7028604736044107,F
926,0.2961817930599374,0.5763951741886257,M
927,0.8925242674450862,0.018860256945855802,F
928,0.4931712567711365,0.8628002189072407,M
929,0.3598848993423679,0.45603338719663034,M
930,0.702031662742319,0.22026139974014725,M
931,0.7565181024549565,0.6862732510632955,M
932,0.2831604035499232,0.0122498963714055,F
933,0.0015653915017962428,0.14152409196053273,F
934,0.00769053133924491,0.7175379928269531,M
935,0.037448478340695535,0.7012519733485866,M
936,0.13138832128730404,0.729928566465878,F
937,0.711109725768424,0.45196496002692577,M
938,0.024226388021744705,0.9376869758934784,M
939,0.5029389018983895,0.1565675715551923,M
940,0.8891598663791509,0.9397164261795232,M
941,0.8111536171417162,0.9662213154394522,M
942,0.13219937694974027,0.9228611035143597,M
943,0.5525929255864089,0.5951855696114706,M
944,0.11379830513241995,0.021108991526284093,M
945,0.49196391885483226,0.32021871283219394,F
946,0.19605753579036878,0.10018340396013403,M
947,0.42092765068796867,0.5710109315883187,M
948,0.97028138752608,0.7477944110207003,M
949,0.43937928360034073,0.5933137899832962,M
950,0.5668085257497167,0.9078514224630075,M
951,0.6669640688756056,0.1113908029998999,M
952,0.6488457564218059,0.04296007584721673,F
953,0.961777137796843,0.020309493332621997,M
954,0.7517170881090344,0.022029325288956847,M
955,0.150154015050892,0.6241765744500595,M
956,0.8640369610687147,0.8412036502782847,F
957,0.2277218762066855,0.09134802733758918,F
958,0.9541076670628286,0.06193439226758979,M
959,0.7860109056048401,0.44757739900848437,M
960,0.7439016082285138,0.05731416334560668,M
961,0.11957374044321134,0.29224189591098504,M
962,0.041593523977796254,0.7115386849878332,M
963,0.6577847893968273,0.5915616568729988,M
964,0.32664559475788435,0.5580768190592568,M
965,0.4827052676234035,0.829687602247234,M
966,0.11795909794635118,0.3202656556460982,M
967,0.5031722600478383,0.2808042281677957,F
968,0.1901222023794582,0.3890752436817846,F
969,0.2586693484485737,0.8671481624362225,F
970,0.6075709980945101,0.810538735330346,M
971,0.11389768888308027,0.5868388494241434,M
972,0.38832231339561163,0.9021224828071189,F
973,0.6787798388407701,0.7173509591626495,F
974,0.8672545005044551,0.6576658913871093,M
975,0.692615511005623,0.9224228796784218,M
976,0.3794667666583431,0.8400217510167257,M
977,0.6050479446339447,0.6779579467207129,F
978,0.02063105533999421,0.7520257393422699,M
979,0.023142906442633837,0.8741428446712507,M
980,0.967655294916306,0.630831601070316,M
981,0.6916887979761233,0.14638789289079968,M
982,0.30184639026751603,0.5760202278965433,M
983,0.21460251396470442,0.9220775361623919,F
984,0.02351212590955054,0.07234846462582145,M
985,0.31170270853846627,0.7381576838762208,F
986,0.8442500319664331,0.7042629995076851,M
987,0.08882136387041173,0.634886028116456,M
988,0.09449141902250513,0.24663084592962303,F
989,0.6031584576950405,0.6008430137769325,M
990,0.53965134129315,0.15317583761572628,M
991,0.6665906515955551,0.7544503173459146,M
992,0.04857924733900865,0.2792385197971672,M
993,0.9952199690116549,0.3970664215057017,M
994,0.17019502509374174,0.5495778289266513,M
995,0.7541580764249801,0.6280768186275132,M
996,0.08665329381735432,0.9661991537278811,M
997,0.1714834603460923,0.13225117156333965,M
998,0.7375598612677116,0.358901976563869,M
999,0.6510643328463928,0.27999964727326976,M
